id	name	cat	url	path	dir	cat_url	ord	code1	code2	code3	dlina	prim	prim2	price1	price1_name	price2	price2_name	price3	price3_name	price4	price4_name	img_path	img1	img2	img3	img4	img5	desc	Comment	par1	text1	par2	text2	par3	text3	par4	text4	par5	text5	par6	text6	par7	text7	par8	text8	par9	text9	par10	text10	par11	text11	par12	text12	par13	text13	par14	text14	par15	text15	w	h	l	m
4767	Вал карданный 	IVECO	kardan_41210050	/kardanyi_valy/catalog/iveco/	/kardanyi_valy/catalog/iveco/	iveco		41210050			1825			23 890	под заказ							/kardanyi_valy/img/kamkardan/	noimage.gif							Длина в полностью сжатом положении, мм	1825																													0.245	0.245	1,83	
4769	Вал карданный 	IVECO	kardan_41210072	/kardanyi_valy/catalog/iveco/	/kardanyi_valy/catalog/iveco/	iveco		41210072			980			22 040	под заказ							/kardanyi_valy/img/kamkardan/	noimage.gif							Длина в полностью сжатом положении, мм	980																													0.245	0.245	0,98	
4771	Вал карданный 	IVECO	kardan_41210073	/kardanyi_valy/catalog/iveco/	/kardanyi_valy/catalog/iveco/	iveco		41210073			1160			22 440	под заказ							/kardanyi_valy/img/kamkardan/	noimage.gif							Длина в полностью сжатом положении, мм	1160																													0.245	0.245	1,16	
4773	Вал карданный 	IVECO	kardan_41210075	/kardanyi_valy/catalog/iveco/	/kardanyi_valy/catalog/iveco/	iveco		41210075			1430			23 030	под заказ							/kardanyi_valy/img/kamkardan/	noimage.gif							Длина в полностью сжатом положении, мм	1430																													0.245	0.245	1,43	
4775	Вал карданный 	IVECO	kardan_41210076	/kardanyi_valy/catalog/iveco/	/kardanyi_valy/catalog/iveco/	iveco		41210076			1610			23 420	под заказ							/kardanyi_valy/img/kamkardan/	noimage.gif							Длина в полностью сжатом положении, мм	1610																													0.245	0.245	1,61	
4777	Вал карданный 	IVECO	kardan_41210077	/kardanyi_valy/catalog/iveco/	/kardanyi_valy/catalog/iveco/	iveco		41210077			1655			23 520	под заказ							/kardanyi_valy/img/kamkardan/	noimage.gif							Длина в полностью сжатом положении, мм	1655																													0.245	0.245	1,66	
4779	Вал карданный 	IVECO	kardan_41210078	/kardanyi_valy/catalog/iveco/	/kardanyi_valy/catalog/iveco/	iveco		41210078			1835			23 910	под заказ							/kardanyi_valy/img/kamkardan/	noimage.gif							Длина в полностью сжатом положении, мм	1835																													0.245	0.245	1,84	
4781	Вал карданный 	IVECO	kardan_41210160	/kardanyi_valy/catalog/iveco/	/kardanyi_valy/catalog/iveco/	iveco		41210160			1525			35 620	под заказ							/kardanyi_valy/img/kamkardan/	noimage.gif							Длина в полностью сжатом положении, мм	1525																													0.245	0.245	1,53	
4783	Вал карданный 	IVECO	kardan_41210161	/kardanyi_valy/catalog/iveco/	/kardanyi_valy/catalog/iveco/	iveco		41210161			2150			38 380	под заказ							/kardanyi_valy/img/kamkardan/	noimage.gif							Длина в полностью сжатом положении, мм	2150																													0.245	0.245	2,15	
4785	Вал карданный 	IVECO	kardan_41210162	/kardanyi_valy/catalog/iveco/	/kardanyi_valy/catalog/iveco/	iveco		41210162			2200			38 600	под заказ							/kardanyi_valy/img/kamkardan/	noimage.gif							Длина в полностью сжатом положении, мм	2200																													0.245	0.245	2,2	
4787	Вал карданный 	IVECO	kardan_41210163	/kardanyi_valy/catalog/iveco/	/kardanyi_valy/catalog/iveco/	iveco		41210163			2300			39 040	под заказ							/kardanyi_valy/img/kamkardan/	noimage.gif							Длина в полностью сжатом положении, мм	2300																													0.245	0.245	2,3	
4789	Вал карданный 	IVECO	kardan_41210175	/kardanyi_valy/catalog/iveco/	/kardanyi_valy/catalog/iveco/	iveco		41210175			950			33 080	под заказ							/kardanyi_valy/img/kamkardan/	noimage.gif							Длина в полностью сжатом положении, мм	950																													0.245	0.245	0,95	
4791	Вал карданный 	IVECO	kardan_41210176	/kardanyi_valy/catalog/iveco/	/kardanyi_valy/catalog/iveco/	iveco		41210176			1000			33 300	под заказ							/kardanyi_valy/img/kamkardan/	noimage.gif							Длина в полностью сжатом положении, мм	1000																													0.245	0.245	1	
4793	Вал карданный 	IVECO	kardan_41210177	/kardanyi_valy/catalog/iveco/	/kardanyi_valy/catalog/iveco/	iveco		41210177			1400			35 070	под заказ							/kardanyi_valy/img/kamkardan/	noimage.gif							Длина в полностью сжатом положении, мм	1400																													0.245	0.245	1,4	
4795	Вал карданный 	IVECO	kardan_41210178	/kardanyi_valy/catalog/iveco/	/kardanyi_valy/catalog/iveco/	iveco		41210178			1420			35 160	под заказ							/kardanyi_valy/img/kamkardan/	noimage.gif							Длина в полностью сжатом положении, мм	1420																													0.245	0.245	1,42	
4797	Вал карданный 	IVECO	kardan_41210180	/kardanyi_valy/catalog/iveco/	/kardanyi_valy/catalog/iveco/	iveco		41210180			1645			36 150	под заказ							/kardanyi_valy/img/kamkardan/	noimage.gif							Длина в полностью сжатом положении, мм	1645																													0.245	0.245	1,65	
4799	Вал карданный 	IVECO	kardan_41210211	/kardanyi_valy/catalog/iveco/	/kardanyi_valy/catalog/iveco/	iveco		41210211			1875			37 160	под заказ							/kardanyi_valy/img/kamkardan/	noimage.gif							Длина в полностью сжатом положении, мм	1875																													0.245	0.245	1,88	
4801	Вал карданный 	IVECO	kardan_41210210	/kardanyi_valy/catalog/iveco/	/kardanyi_valy/catalog/iveco/	iveco		41210210			1775			36 720	под заказ							/kardanyi_valy/img/kamkardan/	noimage.gif							Длина в полностью сжатом положении, мм	1775																													0.245	0.245	1,78	
4803	Вал карданный 	IVECO	kardan_41210181	/kardanyi_valy/catalog/iveco/	/kardanyi_valy/catalog/iveco/	iveco		41210181			1675			36 280	под заказ							/kardanyi_valy/img/kamkardan/	noimage.gif							Длина в полностью сжатом положении, мм	1675																													0.245	0.245	1,68	
4805	Вал карданный 	IVECO	kardan_41210179	/kardanyi_valy/catalog/iveco/	/kardanyi_valy/catalog/iveco/	iveco		41210179			1450			35 290	под заказ							/kardanyi_valy/img/kamkardan/	noimage.gif							Длина в полностью сжатом положении, мм	1450																													0.245	0.245	1,45	
4807	Вал карданный 	IVECO	kardan_41210332	/kardanyi_valy/catalog/iveco/	/kardanyi_valy/catalog/iveco/	iveco		41210332			825			32 530	под заказ							/kardanyi_valy/img/kamkardan/	noimage.gif							Длина в полностью сжатом положении, мм	825																													0.245	0.245	0,83	
4809	Вал карданный 	IVECO	kardan_41210212	/kardanyi_valy/catalog/iveco/	/kardanyi_valy/catalog/iveco/	iveco		41210212			1975			37 610	под заказ							/kardanyi_valy/img/kamkardan/	noimage.gif							Длина в полностью сжатом положении, мм	1975																													0.245	0.245	1,98	
4811	Вал карданный 	IVECO	kardan_41210334	/kardanyi_valy/catalog/iveco/	/kardanyi_valy/catalog/iveco/	iveco		41210334			1275			34 520	под заказ							/kardanyi_valy/img/kamkardan/	noimage.gif							Длина в полностью сжатом положении, мм	1275																													0.245	0.245	1,28	
4813	Вал карданный 	IVECO	kardan_41210358	/kardanyi_valy/catalog/iveco/	/kardanyi_valy/catalog/iveco/	iveco		41210358			650			31 780	под заказ							/kardanyi_valy/img/kamkardan/	noimage.gif							Длина в полностью сжатом положении, мм	650																													0.245	0.245	0,65	
4815	Вал карданный 	IVECO	kardan_41210359	/kardanyi_valy/catalog/iveco/	/kardanyi_valy/catalog/iveco/	iveco		41210359			700			31 980	под заказ							/kardanyi_valy/img/kamkardan/	noimage.gif							Длина в полностью сжатом положении, мм	700																													0.245	0.245	0,7	
4817	Вал карданный 	IVECO	kardan_41210471	/kardanyi_valy/catalog/iveco/	/kardanyi_valy/catalog/iveco/	iveco		41210471			1075			33 630	под заказ							/kardanyi_valy/img/kamkardan/	noimage.gif							Длина в полностью сжатом положении, мм	1075																													0.245	0.245	1,08	
4819	Вал карданный 	IVECO	kardan_41210472	/kardanyi_valy/catalog/iveco/	/kardanyi_valy/catalog/iveco/	iveco		41210472			1200			34 180	под заказ							/kardanyi_valy/img/kamkardan/	noimage.gif							Длина в полностью сжатом положении, мм	1200																													0.245	0.245	1,2	
4821	Вал карданный 	IVECO	kardan_41210473	/kardanyi_valy/catalog/iveco/	/kardanyi_valy/catalog/iveco/	iveco		41210473			2400			39 480	под заказ							/kardanyi_valy/img/kamkardan/	noimage.gif							Длина в полностью сжатом положении, мм	2400																													0.245	0.245	2,4	
4823	Вал карданный 	IVECO	kardan_41210481	/kardanyi_valy/catalog/iveco/	/kardanyi_valy/catalog/iveco/	iveco		41210481			1215			34 250	под заказ							/kardanyi_valy/img/kamkardan/	noimage.gif							Длина в полностью сжатом положении, мм	1215																													0.245	0.245	1,22	
4825	Вал карданный 	IVECO	kardan_41210483	/kardanyi_valy/catalog/iveco/	/kardanyi_valy/catalog/iveco/	iveco		41210483			1615			36 020	под заказ							/kardanyi_valy/img/kamkardan/	noimage.gif							Длина в полностью сжатом положении, мм	1615																													0.245	0.245	1,62	
4827	Вал карданный 	IVECO	kardan_41210482	/kardanyi_valy/catalog/iveco/	/kardanyi_valy/catalog/iveco/	iveco		41210482			1510			35 550	под заказ							/kardanyi_valy/img/kamkardan/	noimage.gif							Длина в полностью сжатом положении, мм	1510																													0.245	0.245	1,51	
4829	Вал карданный 	IVECO	kardan_41210669	/kardanyi_valy/catalog/iveco/	/kardanyi_valy/catalog/iveco/	iveco		41210669			1650			36 170	под заказ							/kardanyi_valy/img/kamkardan/	noimage.gif							Длина в полностью сжатом положении, мм	1650																													0.245	0.245	1,65	
4831	Вал карданный 	IVECO	kardan_41210484	/kardanyi_valy/catalog/iveco/	/kardanyi_valy/catalog/iveco/	iveco		41210484			1735			36 550	под заказ							/kardanyi_valy/img/kamkardan/	noimage.gif							Длина в полностью сжатом положении, мм	1735																													0.245	0.245	1,74	
4833	Вал карданный 	IVECO	kardan_41213119	/kardanyi_valy/catalog/iveco/	/kardanyi_valy/catalog/iveco/	iveco		41213119			1525			35 620	под заказ							/kardanyi_valy/img/kamkardan/	noimage.gif							Длина в полностью сжатом положении, мм	1525																													0.245	0.245	1,53	
4835	Вал карданный 	IVECO	kardan_41213139	/kardanyi_valy/catalog/iveco/	/kardanyi_valy/catalog/iveco/	iveco		41213139			970			33 170	под заказ							/kardanyi_valy/img/kamkardan/	noimage.gif							Длина в полностью сжатом положении, мм	970																													0.245	0.245	0,97	
4837	Вал карданный 	IVECO	kardan_41213142	/kardanyi_valy/catalog/iveco/	/kardanyi_valy/catalog/iveco/	iveco		41213142			1330			34 760	под заказ							/kardanyi_valy/img/kamkardan/	noimage.gif							Длина в полностью сжатом положении, мм	1330																													0.245	0.245	1,33	
